Customer ID,Recency,Frequency,Monetary,Cluster,Cluster_Name,Marketing_Strategy
14480,38,3,1020.47,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14481,43,3,1674.98,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14482,15,6,2289.76,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
14483,372,1,120.0,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14484,37,3,749.0600000000001,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14486,147,2,175.5,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14487,4,2,257.28000000000003,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14489,73,3,1111.55,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14490,42,2,1273.47,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14491,8,1,127.2,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14492,66,7,1921.91,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14493,26,5,2746.91,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14494,37,2,261.9,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14495,295,1,51.0,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14496,9,6,2129.42,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
14497,309,1,221.69,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14498,37,5,1953.95,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14499,10,4,1323.65,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14505,40,11,6096.2,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
14506,5,3,1278.5,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14507,14,5,1901.25,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14508,12,3,598.52,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14509,170,1,110.95,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14510,11,3,1007.28,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14512,19,5,948.19,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14513,72,3,332.42,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14514,72,6,3543.63,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14515,23,6,1647.17,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14516,152,1,163.92,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14519,319,2,206.09,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14521,127,1,199.45,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14522,231,4,784.08,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14524,45,4,1066.03,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14525,64,8,3908.44,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
14526,25,1,262.4,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14527,1,69,19283.48,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
14530,32,10,3271.49,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
14531,115,1,376.34,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14532,47,7,2926.33,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
14533,43,4,1516.65,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14534,33,8,1824.06,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
14535,31,6,3166.54,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
14537,259,1,285.84,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14538,166,3,982.59,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14540,15,8,2799.08,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
14541,52,6,1038.03,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14543,16,23,11276.44,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
14544,106,1,957.98,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14545,310,1,349.25,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14546,12,6,2619.81,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
14548,120,7,1974.69,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14549,56,3,627.3100000000001,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14550,24,2,587.69,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14551,47,5,693.8100000000001,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14552,16,2,346.21,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14553,47,4,982.27,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14555,17,4,1991.49,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14556,232,3,835.34,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14558,290,3,655.5,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14559,26,1,75.6,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14560,15,22,3876.26,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
14562,26,8,1654.63,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
14563,145,2,679.44,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14564,70,2,2605.62,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14565,109,1,760.1,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14566,53,3,2660.0,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14568,71,1,919.7,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14569,88,3,371.59,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14570,79,1,395.69,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14571,61,1,161.65,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14572,53,4,2782.34,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14573,8,5,968.0,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14574,368,1,143.70000000000002,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14575,124,1,460.71,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14576,8,1,35.400000000000006,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14577,30,3,514.54,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14579,68,1,105.56,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14580,154,1,14.85,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14581,180,1,295.2,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14583,19,3,728.48,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14584,57,4,705.65,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14585,18,4,986.22,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14588,214,1,135.39,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14589,7,1,39.75,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14590,60,20,3006.62,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
14593,33,9,3094.02,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
14594,9,1,255.0,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14595,89,2,423.85,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14596,262,1,229.47,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14597,15,4,1318.39,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14598,205,1,162.07,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14599,26,2,474.54,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14600,29,1,471.84,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14602,292,1,205.36,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14604,269,1,143.86,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14605,10,4,937.16,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14606,2,102,18704.41,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
14607,103,8,7568.13,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
14608,15,7,1567.79,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
14609,26,6,884.64,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14610,31,2,24.35,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14611,79,2,604.33,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14612,51,1,877.7,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14613,316,1,76.32000000000001,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14614,22,1,295.13,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14615,30,5,951.76,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14616,21,2,121.7,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14617,38,2,190.47,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14618,12,4,788.88,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14619,177,1,896.8,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14621,147,4,1212.21,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14623,16,5,1170.33,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14624,51,4,588.22,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14625,10,9,3598.25,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
14626,31,7,2619.65,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
14627,15,1,462.75,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14628,78,3,1326.04,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14630,120,1,338.65,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14631,22,3,1018.71,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14634,73,4,2124.46,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14635,89,1,215.22,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14637,313,1,106.68,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14639,44,3,1994.47,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14640,45,4,1541.98,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14643,253,3,986.08,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14644,50,5,1416.96,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
14645,270,1,279.8,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14646,10,78,248396.5,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
14647,159,1,276.75,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
14648,52,15,4546.86,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
14649,18,5,2358.02,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
